title,author,doc_id,parent,text
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",jereysays,18827,18818,"Wow, this is so blatant! Smart to change the destination location slightly."
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",CrazyCrayons,3137,Themoreyouus,"So if you are desperate for a ride, the price will go up.You better not tell your Uber driver if your wife is in labor.  It'll be $100 a mile."
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",dShaperoMDM,3138,3137,Perhaps that's capitalism and we should embrace it.   Demand based pricing.
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",Marc88,3176,3138,"Yes, it’s capitalism. Late capitalism is all about monopolization, the dominance of consolidated wealth, and the leverage of accumulated capital which has actually eroded competition, diminished the marketplace, and as predicted by Marx, destroyed private property (the fruits of individual labor), the opposite of what it started out to do. Yes, yes, by all means let’s embrace it, as we do the eviseration of nature and our planet."
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",DimSumUng,3222,3176,"All contraversies lead capitalism vs socialism discussions. Good job, guys."
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",BGraft89,3223,3222,Is your screen name a joke?  I can't tell if it is your real name or a Chinese cuisine joke. No offense.
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",DWang02,3209,3176,"Capitalism cannot exist without intervention, certainly not in a stable form.  SEC, anyone?You fundamentalists, please stop hiding behind an illusion of a free market just to get what you want.  the rich gets richer, you call that success?"
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",RainbowRash,3226,3137,LOL $100 and hour. It'll be tax deductible at least. Actually I have no idea.This reminds me of the test surge of 50X they ran in another city.
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",HuhnHuhn,3224,3137,"That's why you gotta be all chill about it and make comments like, ""we get there when we get there."" ""The baby will come when it wants to."" And ""oh that, she likes to fake it."""
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",LandLoverRover,3225,3224,"Or""I know a much better competition and the insurance covers it. It's called an Ambulance."""
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",JustinCavalucci,18587,Themoreyouus,Uber has gotten wayy too expensive and much more difficult to even locate a driver. I don't know what the hell happened but it used to be so easy and so affordable. Now its unbelievable complicated and the prices are fuckin out rageous. I needed to go just 5 mins down the street by car to the grocery store. Uber was trying to charge me $25-30!?!?! The item I needed to get from the store was only $6!!! That is fuckin insane.
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",DDominico69,18875,18587,"Now that Uber has successfully taken over the taxi industry and forced most existing companies to bankruptcy, it's time for them to raise their prices. Their goal (that everyone knew) has always been to grab the monopoly.Not to mention the economics of taxis have never been a highly profitable business. Uber disrupted an industry that was already established, with drivers and dispatchers. It was alreday working with very low margin.  They removed it, and replaced it. It was basically just a deregulation.The problem is they added more bureaucracy to this where the company takes a huge cut (over 28%) of every ride even though they claimed to have created efficiency. We are all now facing the reality that the prices have to be raised to pre-Uber levels. Oh, you will see."
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",JudgeItoh,3136,Themoreyouus,"yeaha, that whole upfront pricing bit was spun as something nice and noble for users who wanted to know about the fare beforehand.  but the truth was that Uber wanted to charge more money and not base it on publicly posted fares.This is much closer to getting quotes from Limos companies.and it's worse because Uber will charge you whatever they want to.  whatever you are willing to pay.  and it'll be different betweeen personal and business travelers, rich and poor, affluent neighborhood to poorer neighborhood, time of day, etc."
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",x1,19532,Themoreyouus,"Hope people  stop using at these ridiculous prices. Demand goes down, prices will follow."
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",JaneElizabethNicolson,3175,Themoreyouus,And so it goes... Same for VRBO and AirBnb.  Once they were good  now they are over priced greedy companies.
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",DimSumUng,3221,3175,Don't the owners set the prices?  So who's the greedy ones?I don't even know how much they take
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",RudyTorres,11989,Themoreyouus,It sure does 5 mile trip use to cost $11 now its $18  just about the same ass yellow cab!!
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",AngieKM169,12627,11989,Are you a driver or a passenger?
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",Redchild15,19235,12627,Can I pay in cash
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",Scaredycat84,18341,Themoreyouus,"This is total BS. I've noticed that the trip i take every other day would typically cost $5.48 with Lyft and $6.00 with Uber, well today i was ready to book a ride and all of a sudden UBER wants $10.50 and LYFT wants $9.97...?! That's a HUGE and drastic increase litterally OVERNIGHT?!WTF?!...they have both. Ow lost me as a very regular customer. That's highway robbery"
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",JustinCavalucci,18588,18341,It's gotten way worse now. It used to be just $5-7 to go to the grocery store from where I am. Now it wanted to charge me $25-30 just to go 5 mins down the road by car. Like wtf is that!?!?!
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",otisburg10,18072,Themoreyouus,Taxis are under municipal price control. Uber is not. Uber is known for surge pricing. Uber is known for being dishonest. What do you think Uber will do once all their competition is driven to the ground? They will probably charge at least $20 per mile and many people will be sorry they ever supported those fascist pricks.
"The more you use Uber, the more expensive it gets. (Upfront Pricing)",HuhnHuhn,3067,Themoreyouus,"Right.  They can charge anything they want, which means no more deals.  Someone told me about the example of trips between Heathrow and London. You pretty much have no choice except a car service and maybe the train.  Well, they won't charge those friendly uberX prices for those."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",DaimsLer,Ifyouwerethe,0,"I am asking the current Uber drivers, but anyone's welcome."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",fpressly,7510,Ifyouwerethe,"A knee jerk reaction would be to demand fare increases. I have no doubt in my mind Uber is pursuing a relentless campaign (at a cost of billions) to undercut their competition. The prices are where they are for a reason. Reasons that are not hardly gonna change for little ole me. So let's step back for a moment and reposition. Okay let's not mess with the price of rice in China. What can we do to increase driver revenue?Lost/Found return fee is cool.Barf and Mayhem awards are too.I think it is only fair to charge extra per body beyond the contract rider. A $2-$3 tip per each additional person should be added to bill. $25 extra for that fifth rider. Ask any driver, the wear and tear with four big people in your car is significantly greater than with one person.This is tip money and not to be shared by Uber.Long hauling to pick up a short trip is everyone's nightmare. Since Uber won't give you details of trip; but, does assign you as closest to the call, Uber should then compens…Read more...A knee jerk reaction would be to demand fare increases. I have no doubt in my mind Uber is pursuing a relentless campaign (at a cost of billions) to undercut their competition. The prices are where they are for a reason. Reasons that are not hardly gonna change for little ole me. So let's step back for a moment and reposition. Okay let's not mess with the price of rice in China. What can we do to increase driver revenue?Lost/Found return fee is cool.Barf and Mayhem awards are too.I think it is only fair to charge extra per body beyond the contract rider. A $2-$3 tip per each additional person should be added to bill. $25 extra for that fifth rider. Ask any driver, the wear and tear with four big people in your car is significantly greater than with one person.This is tip money and not to be shared by Uber.Long hauling to pick up a short trip is everyone's nightmare. Since Uber won't give you details of trip; but, does assign you as closest to the call, Uber should then compensate you for going to where ever they are sending you. Whether the victim of a cancellation after driving 20 minutes to the pickup point, or the pickup is a two miles to the store ride. So the compensation should be two part. Drivers original location to pickup point and then pickup point to destination. If the driver reaches the pickup point, they are guaranteed compensation for that leg, no matter the outcome of the ride. Whether Uber wants to eat that addition to the drivers income or pass it on to the consumer, is up to them.If Uber assigns a ride that makes someone drive twenty minnutes to complete the task on Uber's behalf, then it is only right that they cover that cost of getting there.I think Uber should reduce it's take from the drivers money to a strict 15% of gross revenue and look for alternative revenue streams to make up the difference. For example the Unlimited 25% Club. Pay an annual membership of $49.99 and get a flat 25% off all your Uber rides. Use as many times as you like during the membership period. It's UNLIMITED.Read less..."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",peter.ashlock,5435,Ifyouwerethe,"If anyone read the recent article in the April 9, 2018 issue of the New Yorker magazine that focused on Dara Khosrowshahi, the new CEO of Uber, you might have noticed that one thing stood out, He admitted that the cost of a ride is too low. The cost of a ride is significantly higher than what the public is paying for it. He also admitted that he didn't know how to deal with it because as soon as they raise the price the customers will go to Lyft, or another source.The problem needs to be taken head on with the public being educated that the drivers are being cheated by not being paid an appropriate fee for the cost to run the vehicle as well as to eat, pay rent and live in the real world.People complained about the cost of taxi service, but I will tell you from ten years of driving a taxi (and another six and a half with Uber) that there are very good reasons for the price of a taxi ride and that they should not be the focus of complaints, rather, the service they were giving was …Read more...If anyone read the recent article in the April 9, 2018 issue of the New Yorker magazine that focused on Dara Khosrowshahi, the new CEO of Uber, you might have noticed that one thing stood out, He admitted that the cost of a ride is too low. The cost of a ride is significantly higher than what the public is paying for it. He also admitted that he didn't know how to deal with it because as soon as they raise the price the customers will go to Lyft, or another source.The problem needs to be taken head on with the public being educated that the drivers are being cheated by not being paid an appropriate fee for the cost to run the vehicle as well as to eat, pay rent and live in the real world.People complained about the cost of taxi service, but I will tell you from ten years of driving a taxi (and another six and a half with Uber) that there are very good reasons for the price of a taxi ride and that they should not be the focus of complaints, rather, the service they were giving was the real culptit and Uber seized on any chance to malign the taxi services in order to gain market share.In San Francisco, the citly I know best, the cost of a taxi ride is set by the Publiv Utilities Commission and it breaks down roughly this way: The ride must cover the cost of gasoline to the driver, the drivers rental of the car from the taxi company (assuming he does not own the medallion as most do not), the cost of liability insurance, the cost of maintaining the car (all the brake jobs, oil changes, transmission flushes, tires and the original acquisition of the vehicle) as well as the office overhead of the taxi company which includes office rental and salaries of employees, such as the dispatchers, as well as a reasonable profit. Thus the company sets the rate of the ""gate"" fee the drivers pay to take out a car and in exchange they are only responsible for paying for gas while they use the car.No one gets rich in the taxi business, least of all any drivers, even those who own medallions which allow them to rent their car to another driver and for them to drive without paying the full ""gate"", the price to take out a car. Those drivers still pay a modest fee to the company for the use of the company color scheme painted on the car as well as access to the dispatcher.An Uber driver, by comparison is responsible for all costs and pays Uber a commission for access to the ""dispatch"" system, which is fully automated by computer and accessed only through a smart phone.If I had absolute power I would merge all the taxi companies into Uber, deal with the city authorities in a non adversarial manner and provide a service that was superior to the original taxi cab services and paid the drivers better than the current Uber model does.However, in order to do that, they would have to create a better incentive for drivers to stay out all night long, perhaps by accepting a much lower commission from drivers between the hours of 3AM and 6AM in order to keep cars on the road.The prices as they are today should probably rise by 50%-75% in order to be fair to the drivers as well as all the investors waiting to recoup the money they gave Uber to start up.Read less..."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",SmittenKitten,5442,5435,"That is a pretty comprehensive plan to fix the current system.  I'd vote for you as a CEO if this were a democracy.There are multiple components here:- ""If Uber raises its rates, all the consumers will go to Lyft""- I feel like this is a problem with the leveraged economy.  These start-ups are so used to working at a loss, that they don't even try to make profits or keep loses minimized.  I feel like there is a slightly breakdown of capitalism here.  Success company should be the company with good business and revenue model.  However, every company seems to only be fighting for marketshare, and that's it.  Is the system broken or is this just good firece competition?  I don't know.- ""Very good reasons for the price of a taxi ride.""- I can't agree more with this. Taxis rates were set very carefully through a democratic process and collaboration between government officials, economists, taxi companies and drivers.  I was involve…Read more...That is a pretty comprehensive plan to fix the current system.  I'd vote for you as a CEO if this were a democracy.There are multiple components here:- ""If Uber raises its rates, all the consumers will go to Lyft""- I feel like this is a problem with the leveraged economy.  These start-ups are so used to working at a loss, that they don't even try to make profits or keep loses minimized.  I feel like there is a slightly breakdown of capitalism here.  Success company should be the company with good business and revenue model.  However, every company seems to only be fighting for marketshare, and that's it.  Is the system broken or is this just good firece competition?  I don't know.- ""Very good reasons for the price of a taxi ride.""- I can't agree more with this. Taxis rates were set very carefully through a democratic process and collaboration between government officials, economists, taxi companies and drivers.  I was involved in when Pittsburgh was setting its rates several years ago, and i was impressed as to how much thought and discussion occured to justify the rates.- Merging the taxi companies into Uber.I am surprised that Uber never took this approach to begin with.  They had an opportunity to take over the entire industy with their technology.  All they had to do was to share their technology and become the platform to which every taxi company would operate under. They instead took the selfish take-over route, where they went head-on, and tried to own the industry.Some people argue that taxi companies wouldn't have played the game and that they would have slow down the growth of Uber. However, Grab, Ola, Didi, 99 and Meru are all doing great jobs at merging with local taxi companies.  Sure, there are hiccups, disputes, and people clashing, but as a result, they have grown quickly and established roots in massive markets.  Uber?  not so much.So what's next?  Will there be an implosion with where the fare stands today?  Will there be a reckoning day?   ...or will Autonomous Vehicles save the day by eliminating the driver pay?  Will the consumers take the blunt by paying more tips?  Will Didi and Ola take over the North American market by merging taxi companies (including Flywheel and Cubr) and bring down Uber/Lyft?What an exciting time to be alive.Read less..."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",ShigMiyamoto,5640,5435,"On your point about merging taxi companies with Uber...  I keep hearing that that'll naturally happen anyways after taxi companies have all failed in the United States.  There's an office pool going here whether ten years from now where there is no distinction between taxis and ubers, we'd still be calling it ""Ubers"" or if we'd be calling them al ""ubers.""I said U ber but majority said the word ""taxis"" would go away.  see, I don't believe that."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",DaveWhittle,5083,Ifyouwerethe,"I would change the business model to be sustainable WITHOUT waiting for driverless cars - and I would do it ASAP.The current model for both Lyft and Uber depends on drivers who place a low value on their time and underestimate their costs, while placing a high value on the their independence and control.Most drivers lose more on their car costs than they calculate.  For example, the excess miles alone on my 2014 Acura MDX (which qualified for Uber SELECT, Uber SUV, Lyft Lux, and Lyft Lux SUV) lowered the value of the vehicle by over $3,500 in only 15 months according to NADA. And that's on top of the $11,000 normal depreciation. That's $233 / month for the excess mileage and $733 / month for the normal depreciation. Those costs were invisible to me the entire time I was driving that car.Commercial insurance (required back then to do the $3.75 / mile SUV rides for Uber) was also $400 / month, and insurance on the car loan added another $88 / month, so fixed cost…Read more...I would change the business model to be sustainable WITHOUT waiting for driverless cars - and I would do it ASAP.The current model for both Lyft and Uber depends on drivers who place a low value on their time and underestimate their costs, while placing a high value on the their independence and control.Most drivers lose more on their car costs than they calculate.  For example, the excess miles alone on my 2014 Acura MDX (which qualified for Uber SELECT, Uber SUV, Lyft Lux, and Lyft Lux SUV) lowered the value of the vehicle by over $3,500 in only 15 months according to NADA. And that's on top of the $11,000 normal depreciation. That's $233 / month for the excess mileage and $733 / month for the normal depreciation. Those costs were invisible to me the entire time I was driving that car.Commercial insurance (required back then to do the $3.75 / mile SUV rides for Uber) was also $400 / month, and insurance on the car loan added another $88 / month, so fixed costs alone were well over $1,400.The variable costs I tracked, like gas, tires, oil, etc. added even more, so even getting rides that paid well, it was tough to even break even doing Uber or Lyft rides alone.  And in the nicer car, I was losing money on every ride less than $10 if I did UberX or Lyft rides. I quickly quit doing that unless there was a surge.Similar analysis of driving my Prius revealed that the grand total of my net, after-cost earnings over 4 months to be about $6 / hour even though I had originally thought I was making almost $14 / hour after incentives.  Yes - factoring in costs, I made less than minimum wage.So in essence, Uber and Lyft were exploiting my ignorance of what my true costs were going to be.  That's why I say that the business models of both companies are unsustainable. Both companies are betting on driverless vehicles rescuing them from the low fare prices they're charging riders - but I don't think they can keep finding new drivers to replace their former drivers (like me) forever.There will be a day of reckoning, and if I were CEO, I'd be worried that it might come sooner than later and before autonomous vehicles arrive.  So that would be my top priority.Read less..."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",jcgreen79,5281,5083,Uber has a very selective mouth for sharing info.
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",BGraft89,5086,5083,So are you proposing changing the business model as you say or are you basically saying raise the price so drivers start making some money?There's that mention of minimum wage again. I'm too afraid to do the math. I think I'm doing ok so far but then again I use a new car which makes me wonder I will get dinged on th depreciation the hardest.
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",Goodideasll,19975,Ifyouwerethe,If I was the new CEO of Uber I would immediately apologize for my previous CEO’s and forthwith shoot myself!
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",ShigMiyamoto,4308,Ifyouwerethe,"Easy. Raise the rates!Back to the levels of regular taxis.Depend on the Technology: The Uber's app experience has been game changing, and people loved it for the convenience, simplicity, and the safety it promoted.  That itself is an incentive for people to use it.  Why did they ever slash rates?Competitors?  No problem!Lyft and other rideshare companies are barely keeping up and pegging their rates on Uber.  If Uber raised the rates, they will too.  No need to worry about the competition.Become profitable: Taxis were localized annd profitable.  Bring the prices up to its previous levels, and Uber can immediately solveHappy drivers? Worried about driver retention?  All the complaints you hear about from drivers are the rates.  All the fiasco about transparencies, hours, employees/contractors, safety, etc. etc. etc.?  They will all be solved once the rates are raised and drivers start making good money."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",joeyj,4362,4308,There is no way in hell Lyft would raise their rates to match. They would destroy Uber.
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",ShigMiyamoto,4387,4362,Lyft too is hemorrhaging money right now. The current price is not sustainable and it'll never make these companies profitable.They'd us be happy to raise the price to ease the strain on their checkbook and extend their runway
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",joeyj,4481,4387,"But they are both just waiting for the other to crack. Once they do, they just have to hold on a little longer to drive the sword all the way in... If Uber caves first, Lyft will keep their prices low until Uber is out of business.Of course, Uber wouldn't let that happen. Thus they will not raise their rates. Sorry y'all."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",Wes,10091,4481,"Lyft rates are generally established based on Uber which clearly sets the standard.  If Uber were to increase their rates, Lyft would have no choice but to follow because ALL THE DRIVERS would immediately switch to Uber and Lyft would have no coverage.So when Mr Uber says he doesn't know how to increase rates because of competition, it is complete BS!!!The vast majority of drivers do so for both Uber and Lyft as well as any others that are available."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",outlandish,4363,4362,"That, or Didi or Ola would make their move. Uber would die."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",jknobson77,4331,4308,Brilliant.  It will fix so many problems it isn't even funny.
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",ChristianPerea,5189,Ifyouwerethe,"I think this is a thought provoking question, and I could write a whole article on it. As drivers, we like to talk about how much we would change at Uber. However, that perspective would probably shift considerably once we were in the CEO’s shoes and facing an IPO for a company like Uber (with$220million+ on the table for myself).If I hadabsolute poweras Uber’s CEO I would immediately increase prices and rate cards between 33% – 50% and limit the number of drivers entering the platform. I would focus on making the service better by having drivers who are better trained, know the streets, with nicer cars, and stronger background checks. I’d also consider pushing or requiring new drivers (for POOL and UberX) to have hybrid/electric cars so their operations costs are realistic enough to make a living on the platform.A lot of this would be tackling the ops costs of our drivers. No longer accepting idiots who try to do UberX or Uber…Read more...I think this is a thought provoking question, and I could write a whole article on it. As drivers, we like to talk about how much we would change at Uber. However, that perspective would probably shift considerably once we were in the CEO’s shoes and facing an IPO for a company like Uber (with$220million+ on the table for myself).If I hadabsolute poweras Uber’s CEO I would immediately increase prices and rate cards between 33% – 50% and limit the number of drivers entering the platform. I would focus on making the service better by having drivers who are better trained, know the streets, with nicer cars, and stronger background checks. I’d also consider pushing or requiring new drivers (for POOL and UberX) to have hybrid/electric cars so their operations costs are realistic enough to make a living on the platform.A lot of this would be tackling the ops costs of our drivers. No longer accepting idiots who try to do UberX or UberPOOL with a Mercedes C300 and then complain about the costs to drive! Higher pay and lower costs result in an actual profitable business. From there, I work to expand the business from a healthier footing.This would probably be very unpopular with investors and affect the valuation of the company in a negative way, since this strategy ultimately pulls back from the goal of making transportation “flow like water” to everybody and it hurts the network effects of having an almost unlimited supply of cars and drivers on the platform.I would combat that though with a heavy focus on Jump, a dockless pedal-assisted bikeshare company that Uber recently acquired. These bikes (and similar products) would be a the future in making transportation and mobility accessible to everyone. In the long term, the bikes would likely be a lot cheaper than drivers and offer a higher profit margin by taking the driver and their expensive car out of the equation. As a driver myself, I would be glad to pass off these short-distance, minimum fare rides to the bikes. I would also continue investing heavily in autonomous vehicles because that’s just the future.That’s pretty simple to say online. I guess that’s why I’m not the CEO of anythingRead less..."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",bBerman81,5441,5189,I will do anything for $200M
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",RERayT,5355,Ifyouwerethe,"The pay....it seems people at the top get all the benefits while the company's driving force get the worst treatment and the worse pay. You can't have a transportation company without drivers. So I would reverse the pay or even out the playing field so everyone can be happy. Give drivers benefits like free rides one free tank of gas a month, create an uber shop that performs maintenance to all drivers for bottom dollar prices. Have them easily earn vacation with pay time. Make it worth their while. Fulltime drivers can't take a vacation because we are worki ng to pay bills. Do you know how stressfull that is. I would make it worth a drivers while...while being a driver."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",TonyAlmeida,5606,5355,"Top gets the pay.  Isn't that how every company pretty much works?  People who are cooking the food, making the cars, coding the software all get paid very little, while the CEOs of the world get a lot of money.  We also have to remember that Uber isn't making any money, as they operate at a loss. So the company isn't even making the money, and that's probably why they feel justified to pay the drivers too little.but I agree with you.  Rideshares is just a commodity.  It's the drivers and their cars are the ASSET and create REVENUE.   (This reminds me of a consulting company where the company is nothing but a shell.)   So without drivers there'd be nothing.  Again, it's a commodity.  If all drivers got up and decided to move over to another company with a separate software, they can.  In a single day.  Leaving Uber in the dust.Uber should just be a software platform that connects people P2P-style.  Just let it be a software that people can download for a few bucks.  Like Napster and Torrents.  True Peer-to-Peer.  Is that too much to ask?"
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",SmittenKitten,5607,5606,"Well, these software and apps already exist.  Local markets and neighborhoods are starting to embrace them.  Like parents with kids, etc.  I think that's a great idea, but they don't seen to be taking traction quickly, without the national backbone and issue solving.There are bigger things at works here, things that are critical.  There has to be insurance, logistics, liability, marketing, recruiting, etc.Don't get me wrong.  I want this to work.  and eventually, perhaps we will go in that direction.Think Napster or Torrents."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",TiffanyKelsey,4439,Ifyouwerethe,"Allow specific driver requests. If I feel safe with a certain driver, why cant I request them? There are too many creepy drivers out there!"
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",DaimsLer,4730,4439,"Yeah, they do a variation of this, sort of, where if you give a driver 1 or 2 stars, that driver will be blocked.I can't see why they can't just make the opposite functionality.  Specifying for those 5-star drivers you've been with before.Then again, you could simply just get the # of the driver you liked."
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",chawes,4440,4439,This is a cool idea. They could show a list of drivers that you've used (and rated highly) in the past that are nearby and available. You could just choose whichever one you want. Maybe you could mark favorites too.
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",RLS18,4406,Ifyouwerethe,Stop trying to build a self driving car! They need to get over this one...
"If you were the new CEO of Uber, with absolute power, what would be the first thing you'd change?",jknobson77,4729,4406,"Yes.  As a CEO, I will stop being what we are not.  Stop being atechnology company.In fact, do you know what we are?  A big ass taxi company."
