title,author,doc_id,parent,text
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,35408,35402,And the price just went down too....
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,35409,35404,"The wheels came out a little fuzzy, but you get the idea."
Update:Team Dynamics Wheels for your Fiesta ST!,felopr,35486,35409,that doesnt look bad at all imo
Update:Team Dynamics Wheels for your Fiesta ST!,Slowclimb,35620,1182,Blue and gold...classic...loved it on the STI and think it still looks great 10 years later on the Fist...hoping my black and white combination looks as good.
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,36339,1182,Sets are selling!
Update:Team Dynamics Wheels for your Fiesta ST!,Izzy,36366,1182,Wish the bronze were available in 16x8 or at least 16x7.5. Want to run a 225 tire.
Update:Team Dynamics Wheels for your Fiesta ST!,Slowclimb,36367,1182,You can order any size you want.
Update:Team Dynamics Wheels for your Fiesta ST!,Izzy,36370,1182,Oh...thought it was only the advertised sizes at the beginning of the thread...PCA-1 can I get a quote for a 16x8 flush offset. Torn between bronze and gold so let me know if color would change pricing...Thx.
Update:Team Dynamics Wheels for your Fiesta ST!,Slowclimb,36391,1182,"those are the wheels he has in stock...the nice thing about PCA is that you can order specific size, offset, and color...takes some time to get the wheels, but worth it considering how limited the choices are for the fiesta bolt pattern."
Update:Team Dynamics Wheels for your Fiesta ST!,Izzy,36406,1182,Negative...PCA confirmed...TD does not make a 16X8...gotta' keep looking.
Update:Team Dynamics Wheels for your Fiesta ST!,Slowclimb,36408,1182,Bummer... These cars seem tough to find decent wheels for... Wish they used a 4x100 or some other common pattern
Update:Team Dynamics Wheels for your Fiesta ST!,Izzy,36410,1182,"I'm going to give it till' the OEM tires need replacing. If by then, aftermarket has not embraced our 4x108 I'm performing a 4x100 conversion. This is getting ridiculous."
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,36502,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,36593,1182,Sets are selling.
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,36711,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,Slowclimb,36713,1182,Eta on my 16 X 7 whites...two more days...then shipping to NJ!
Update:Team Dynamics Wheels for your Fiesta ST!,BlueTurbo,37054,1182,"New to wheel buying, can somebody point me to or explain what I need to consider when buying wheels for the summer. I would like to go wider for more grip but not sure if it is possible....Any pros out there that can give some advice?"
Update:Team Dynamics Wheels for your Fiesta ST!,Mister_Mino,37066,37054,"We are eventually going to drag you out to an autocross and to stay in stock class you can't go any wider. 17x7 or 16x7 and no more than a 41.xx (just say 42) ET backspacing. I'm sure you can fit an 8"" wide wheel but we can't fit much more than a 225 in most tires so I say why go wider? Just my $0.02"
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,37190,1182,Sets are selling!!! Final day of the sale!!!
Update:Team Dynamics Wheels for your Fiesta ST!,FORZDA 2,37197,1182,"Yep, got my 15x8s in Anthracite. The look great, but are pretty heavy at 15.5 lbs. However, they are considerably lighter than the OEM wheels and 0.5lbs lighter than the 17x7 OZ Ultraleggera(16lbs) I run with summer rubber. Note that 949 Racing 6UL wheels in 15x8 weigh only 11.5lbs, but only come in 4x100 PCD.I have the 4x100 conversion hardware, but I'm not going to switch over unless it I find that it is really imperative for winning autocross events.Info:The 17x7 OZ wheels (including TPMS sensors) with Dunlop Direzza 215/40x17 mounted weighs 36.5lbsThe 15x8 TDM wheels (no TPMS sensors) with BFG G-Force R1 205/50x15 mounted weighs 33.5lbs"
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,37201,1182,"The 15x8 Pro Race 1.2 wheels are not heavy wheels, nor are they ultra lightweight wheels. The 6UL is (now) a flow formed wheel (the latest version), which should be lighter, and not have failures like previous versions. Waiting to see how the new version holds up. I am a bit reserved with the new flow formed/cast wheel combinations."
Update:Team Dynamics Wheels for your Fiesta ST!,FORZDA 2,37210,37201,"Yep, the TDMs are excellent (strong) wheels and I plan to run them in autocross competition. I wasn't deriding them at all, but I haven't seen any detailed comparison discussion of their specs other than PSD and offsets. I also have a set of the first gen 6ULs on my supercharged Miata with no problems either."
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,37211,37210,"Understood. I feel the necessity to address weight as people can get the wrong impression.The Pro Race 1's had a spotty record years ago too at one point, and like your 1st gen 6UL's, some of those are still in use as well.A supercharged Miata sounds like a blast!"
Update:Team Dynamics Wheels for your Fiesta ST!,Slowclimb,37228,37197,Switching to a 4X100 is going to bump you from HS into a class that no matter how light your wheel is you are very unlikely to win.
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,37463,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,38228,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,LT Berzerker,38258,1182,"Random question, ever have pro race wheels done in chrome or neo chrome? Just curious by chance"
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,38300,38258,
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,38405,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,38572,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,38692,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,39051,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,Izzy,39052,1182,Come out with a 16x8 already!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,39209,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,39411,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,FiST-RR,39412,1182,Looking for the rally look what do you think 15 or 16 white?
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,39422,39412,"Competition rally wheels are typically 15"". That being said, street wise, a multispoke white wheel will certainly give off the rally feel/look."
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,40293,1182,Inventory updated! Watch for Black Friday deals!!!
Update:Team Dynamics Wheels for your Fiesta ST!,FORZDA 2,40294,1182,"Yeah, I'm already headed to CSP/STX so I'm staying with the 4x108 15x8 TDM wheels for now and may go with some 9s later. I've sold off some toys (the '03 SC Miata and '07 MazdaSpeed6 are gone) and will play harder with the FiST over the next few years. I've competed in SCCA ProSolo and Solo CSP, FSP, & STS for many years ('86-'02) in the past so..."
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,40318,1182,Sets are selling!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,40322,1182,Inventory update. Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,41201,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,44545,1182,"Inventory update. Sets are selling.Don't see a set you are looking for, place a UK factory order with a $250 non-refundable deposit, balance due upon arrival in the US, ETA 12 weeks, and ground shipping from the US warehouse to your location applies. Perfect Circle Autosport is Team Dynamics #1 North American factory order wheel dealer!"
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,45809,1182,Inventory updated. Sets are flying out the door!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,46073,1182,Inventory updated. Sets are selling!
Update:Team Dynamics Wheels for your Fiesta ST!,Cligedy,46561,1182,What is the offset of the 15x8?
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,46569,46561,35mm
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,46577,1182,15x8/35mm offset 205/50/15 Dunlops. Max height setting on BC coilovers.
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,46585,1182,Race trim:
Update:Team Dynamics Wheels for your Fiesta ST!,Cligedy,46593,46585,"Unf.Do you have any idea about how those will do with 225s? I can do the calculations if not, but 1st hand is always better."
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,46609,46593,I am looking for some info on the 225's. All I can recall use the 205's.
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,46617,46609,Have asked a customer about this. Waiting for a reply. Will update as soon as I have something.
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,46745,46593,"225/45/15's fit. The customers car is the same one in the pics, however the tires are 205/50/15's. While the 215/45/15's fit, you have to take into account the BC coilovers being used to dial in as much drop/dial out rubbing."
Update:Team Dynamics Wheels for your Fiesta ST!,Cligedy,46793,1182,"Thanks, mapping out a build for STX. Need to sell off some parts to justify a new set of wheels, but color me interested."
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,47065,1182,Inventory updated. Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,47273,1182,Inventory updated. Sets are sellingfast!!!Want a different set? Place a factory order with a $199 non-refundable order deposit!No group buy waiting. No group buy color/size/offset restrictions! ORDER NOW .PM or email[email protected]for details!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,51553,1182,Inventory update. Sets are selling fast!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,57993,1182,READY SET ROLL 2016 IS ON!!! CHECK OUT THE FIRST POST!!! PRE-PURCHASE ANY SET WITH AN ETA!!! PROMOTION ENDS 7/10/16!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,58009,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,58049,1182,Sets are selling!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,58121,1182,Sets are selling!!! ClickHERE!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,58225,1182,Sets are selling!!! ClickHERE!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,58593,1182,Sets are selling!!! ClickHERE!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,58713,1182,Sets are selling!!! ClickHERE!!!
Update:Team Dynamics Wheels for your Fiesta ST!,PCA-1,58729,1182,Sets are selling!!! ClickHERE!!!
Black Friday/Cyber Monday Sale,,2617,0,
Black Friday/Cyber Monday Sale,PCA-1,40306,2617,Sale has ended.
Black Friday/Cyber Monday Sale,PCA-1,40310,2617,Sale has ended.
New! $250 down to order your Team Dynamics wheels for 2015!,,1888,0,
New! $250 down to order your Team Dynamics wheels for 2015!,PCA-1,31534,1888,This program is currently unavailable.
New! $250 down to order your Team Dynamics wheels for 2015!,PCA-1,31857,1888,Congratulations to crzyworm623 on using the 2015 spec order $250 deposit program to place of his factory spec order for (1) set of (4) 17x7.5 Matte Black Team Dynamics Pro Race 1.2 wheels!
17x7.5 Team Dynamics Pro Race 1.2 Group Buy,,1581,0,
17x7.5 Team Dynamics Pro Race 1.2 Group Buy,PCA-1,27004,1581,"This promotion has ended.Ian from COBB's Fiesta ST on red Team Dynamics Pro Race 1.2 wheels, 17x7.5/4x108/45mm offset w/63.4 hub bore"
ST Suspension Rebate *Expired*,,1216,0,
ST Suspension Rebate *Expired*,PCA-1,21397,1216,Rebate period has ended.
ST Suspension Rebate *Expired*,Golfguy11800,25952,1216,"Getting ""low"" won't be a priority for me, rather I want to make sure these coils can endure heavy track work. Will these coilovers be able to withstand a beating on the track? I want to make sure they were designed for speed and driveability and not just for ""stance.""-Chad"
ST Suspension Rebate *Expired*,Cesso,25956,1216,"Considering that this is KW's budget brand and these coilovers are actually identical to the KW-V1 except for they use lower grade metals and don't come with the lifetime warranty, I'd say these are probably the best budget coilovers you can get. For me though suspension is somewhat of an all or nothing thing, and I'd rather wait for real KW-V3's before putting coils on my car."
PCA Announces Spec Clutches!,,1290,0,
PCA Announces Spec Clutches!,PCA-1,22682,1290,"PCA Announces Spec Clutches!Perfect Circle Autosport has been working in conjunction with Spec Clutch to make available the first lineup of performance clutches for the Fiesta ST. PCA is happy to announce this release in time to meet the demand of ever increasing power adders for the FiST. All clutch kits come with a new bearing.In addition to this news comes a PCA exclusive package discount on the purchase of a clutch and Quaife differential. PM with your choice of clutch and or clutch and flywheel, and a quote will be provided. Note, there is a larger discount with the addition of the flywheel.Note: The pricing below is list pricing.Note: The pics below are generic off of the Spec website. These are not pics of the actual Fiesta ST products.Click here to view the original image of 700x2994px.PERFECT CIRCLE AUTOSPORTIS TEAM DYNAMICS #1 NORTH AMERICAN SPEC ORDER WHEEL DEALER!Perfect Circle Autosportwww.pc-autosport.com[email protected]507-721-3141 office 507-491-2001 cellAbout Team Dynamics clickhere. Team Dynamics website clickherePCA...what makes you fast!UPGRADE YOUR AUTOMOTIVE EXPERIENCE AND PERFORMANCE!PM forPricing. Asking is for free!http://www.fiestast.net/forum/clear.gif Edit Posthttp://www.fiestast.net/forum/clear.gif Replyhttp://www.fiestast.net/forum/clear.gif Reply With Quotehttp://www.fiestast.net/forum/images/styles/Modern/buttons/multiquote_40b.pnghttp://www.fiestast.net/forum/clear.gifRate This PostReport Post​"
PCA Announces Spec Clutches!,moff3tt,24075,1290,I see you also have a lightweight flywheel. How heavy was the stocker if you don't mind me asking?
PCA Announces Spec Clutches!,PCA-1,24091,1290,The stock dual mass flywheel weights 22.5lbs.
PCA Announces Spec Clutches!,moff3tt,24152,1290,My feeling was correct then. Thanks! I bet a flywheel with half the weight really wakes up this motor.
PCA Announces Spec Clutches!,PCA-1,24162,1290,Always does.
Quaife QDF57Z Differential In Stock,,1229,0,
Quaife QDF57Z Differential In Stock,PCA-1,21614,1229,PCA has the Quaife QDF57Z differential for the FiST in stock. (2) available. $1100 shipped.PM to order!
